uint32 SIZE,uint32 SF,uint32 BAD_WIDTH,uint32 CODE_RATE,uint64 TIMESTAMP,string PHY_PAYLOAD
68,7,125,5,1504895460,40D12B012600AA4B0148E040250E90DFCB34F2B092BE6BF6F820B75DF292488B4971
68,7,125,5,1504895732,40D12B012600AE4B016697E611D4F55E89098099F76818909B6D063799E48D604A73
68,7,125,5,1504896344,40D12B012600B74B0181642D61A32B39769E89AC32191A25205EBB1887CF95F5E7EC
68,7,125,5,1504896412,40D12B012600B84B01D06DE090A24F9E3EA011409D9F857FF7684731EF2F03FBAF93
68,7,125,5,1504896480,40D12B012600B94B01F950E533552D0EB8DFD6A13BA8C778C54370E048A895D47EED
68,7,125,5,1504896548,40D12B012600BA4B0183B906C907E740D00A821E6868FEB3906AE07E07E392E7A76F
68,7,125,5,1504896616,40D12B012600BB4B01B583DE4935E4AA799788C048E45A9D8E36087A7C8A3BF09F7E
68,7,125,5,1504896752,40D12B012600BD4B01C0E4B0AE5A99C8652356825BA39ED3BAB5C88E04E26CD7125D
68,7,125,5,1504896888,40D12B012600BF4B014C0300C873503AF89386F44483A4BF88F6A6EF7F39F5B2D552
68,7,125,5,1504896956,40D12B012600C04B0109B1635B8C277D40F75A6AD1F37E4C4DBA2400165E35BB9223
68,7,125,5,1504897024,40D12B012606C14B010ACB14F154F9451FFC942330C4203539F9BD8D680292E88424
68,7,125,5,1504897092,40D12B012600C24B014E84E67CC05D9120FA0CA9B40C6AA1971E46B761BAD7581A53
68,7,125,5,1504897160,40D12B012600C34B01C0C7D7CC38A9B24DA41AD9EFA46B5B9E081781ED8F532F32D4
68,7,125,5,1504897500,40D12B012600C84B0192C3B4DC7C88A031C38F164D224F0D239141852C80AE4A5152
68,7,125,5,1504897908,40D12B012600CE4B01931F1139088722E73831C0BD9D9738BD07E35C9A785887FD74
68,7,125,5,1504897976,40D12B012600CF4B01F3CD984BCAC4874125EFBD69469749156FDE3BF76A5139F9E3
68,7,125,5,1504898044,40D12B012600D04B01A4CEC625DCB2954C8A9709BED44805EFE03FBF900B29C0A21C
68,7,125,5,1504898180,40D12B012600D24B014F10C588AF325D6FF727FB2E3B8439C771DE3B855962C2F23D
68,7,125,5,1504898316,40D12B012600D44B01789D48B56724A58507AE900629E49325B8D8C480FD424D4A9C
68,7,125,5,1504898452,40D12B012600D64B0132B307A99784D677AFD42F0DF05630972A3D48EAA57AFE7FC7
68,7,125,5,1504898860,40D12B012600DC4B0125DC19594B16E948DF998B84FBA7E089B3AE8B64080128CF58
68,7,125,5,1504898928,40D12B012600DD4B012D6431BB7F074E58720A82B73879633C0F1660D5AD73B4D0F4
68,7,125,5,1504898996,40D12B012600DE4B01BCEEFF2A203E2B69DF01CF9B36E1C34AA0A0AC3B3815B95F66
68,7,125,5,1504899064,40D12B012600DF4B01409BCF6541673636F6177ABB173F4D0DA00D525C7275889D1F
68,7,125,5,1504899132,40D12B012609E04B01BC708ACB30D193DB8D0D2481E80619A9790E0D8095F8F6E3BB
68,7,125,5,1504899336,40D12B012600E34B01FB8D9EE13F50841EEEC26B4487E3A8C6677F7F87F029CE3D6E
68,7,125,5,1504899472,40D12B012600E54B01DBA9B74B80A0C719C995B12044B0EEA7ADD0C8C8D945C9AE01
68,7,125,5,1504899540,40D12B012600E64B01C6282A143BCD9CE0C987F3ACC610B84391E604176175F8BBCD
68,7,125,5,1504899676,40D12B012600E84B01A29EACA9F4DF0C9464EB206114FFE2895E4736E6B5ACCD4E2D
68,7,125,5,1504899744,40D12B012600E94B015DA7DEF0D9B30DF91E3DA744F000E2B7C616A5BC5CE2CD7ACC
68,7,125,5,1504899812,40D12B012600EA4B015448B4ADB94C0E52B37DA7370D7227FDB972BF4FB33085C23E
68,7,125,5,1504899948,40D12B012600EC4B014B8D1C2F1B53E500D9334228DE15128696E44240346A94253C
68,7,125,5,1504900016,40D12B012600ED4B01B9D9095BB593D2567CB8CC2FBFA928F55B8A133744D6217229
68,7,125,5,1504900084,40D12B012600EE4B01F303C18191BF0C3C59B4DA3C850E95E4149488754556F9BF0F
68,7,125,5,1504900152,40D12B012600EF4B01A6C56A114AD8047501BF0B9AFE316B634752EB32EA014B694B
68,7,125,5,1504900424,40D12B012600F34B015D6E2DA090F771A93BE5742A7662ED2119400808DC99201AC0
68,7,125,5,1504900900,40D12B012600FA4B01EBA0BDCF94DBEBAAA02DD25C2E118A1E8CC6AD720B85B24EA2
68,7,125,5,1504900968,40D12B012600FB4B017125DF25A7DF6CC470914AB57242C08C2D8FDBD3BE6A08566E
68,7,125,5,1504901036,40D12B012600FC4B01A7FEA0F53F53DD9DB7C03A06BBF7B31E23EB26AD998325D767
68,7,125,5,1504901444,40D12B012600024C01399372A98B49D3192FA0F900033995BBD017804887E78D7B36
68,7,125,5,1504901512,40D12B012600034C015620B58EDEE19DDA6AC928C47733E6C8FB1D89DE2F4608C354
68,7,125,5,1504901784,40D12B012600074C01BC7BDA9A768CC3151EF14837E7C901629956DDE31853FFBF1F
68,7,125,5,1504902260,40D12B0126000E4C013B71495C9B6DD3F71B617F64FB2E45B5AA2532F58996472009
68,7,125,5,1504902464,40D12B012600114C014E1CA6D0243A7F6CB6DEFD86C390375256E12A14EF5B189EA1
68,7,125,5,1504902532,40D12B012600124C01B58E2FA94409C0D0568C6FA202523D1B38AE2C87097810E160
68,7,125,5,1504902804,40D12B012600164C010467DAD1D918D315250E35C46654D55E571B997B335E154D17
68,7,125,5,1504903008,40D12B012600194C011551786EC0934502E312ABFA79CC2A2D6401E6348A5328D6B2
68,7,125,5,1504903144,40D12B0126001B4C01BEE47FEC67E2893FAD682ECB5DD5DE4BFA1168E968E33469A8
68,7,125,5,1504903212,40D12B0126001C4C01FA6D429958170DB3973EDFB95D966516A96C1284A438C1C0B3
68,7,125,5,1504903416,40D12B0126001F4C018816E3488FBE67F985BC4AF500FBDED8F152D0ABE4735F44B7
68,7,125,5,1504903756,40D12B012600244C0103B7B9F0E14E4D416D03A4600AD516F0F9A2050268BC43112B
68,7,125,5,1504903824,40D12B012600254C01CECDBF509095F2EF172B5FA1DAB632E8D1B9322D64F121435E
68,7,125,5,1504903960,40D12B012600274C017192049E2247BCFDED3B4A9A41144B517CD1083BE1BCBD2433
68,7,125,5,1504904028,40D12B012600284C010C5B0DE53AF42F55DC8B1AE13E3E22220B51EFFC0C7D22C9CB
68,7,125,5,1504904232,40D12B0126002B4C0198A196E0183FE2CE1DE526BE2481856CBBF97A534B0F5A81D9
68,7,125,5,1504904300,40D12B0126002C4C01CA499956D63D6311585DEEF2B4675B7C0589DFE5E7714D3908
68,7,125,5,1504904436,40D12B0126002B4C01B3D89AE556D035610B2CD6317B09F19B15B331C8F20F4EB7DF
68,7,125,5,1504904572,40D12B012600304C016469E7F8DA4C613CC1E80005875736CFD89D4050F7C6944B54
68,7,125,5,1504904640,40D12B012600314C013EC8D9950E298D83B67489EF76CF8B80A89FCB547E58574FD4
68,7,125,5,1504904708,40D12B012600324C011E3208BD3B357D925D22D6C4635630656CD0547FACBCC7242F
68,7,125,5,1504904844,40D12B012600344C01B6B547669326F7AA19046FEAAD0F96FD636EC23D2437FF32B7
68,7,125,5,1504904912,40D12B012600354C018CB217B61CAC075CA1F047B2ECBAE842D4EDF5DB4FC9346504
68,7,125,5,1504904980,40D12B012600364C011293253D9F4AB4E3A04A557D4FDBAECAA1DC0C90BC8538BE78
68,7,125,5,1504905048,40D12B012600374C01907C30FB49C7EBF4E915048CACAC4D859585705196B61AEBD1
68,7,125,5,1504905116,40D12B012600384C0123E578E59DEFEFDED729A5DBC8A73074551B4F672412DCFDA9
68,7,125,5,1504905184,40D12B012600394C01991F579C6D52282CDDF5EFBCA5CDA142439A9C99934D24BECC
68,7,125,5,1504905252,40D12B0126003A4C01E51EB52AB4728D98D49FAF73EA30777D0A1FE6CA8D3D4AAB04
68,7,125,5,1504905524,40D12B0126003E4C01B3F3946AF40C08702FF58AAA071539775C69F84CBFC7B394AA
68,7,125,5,1504905592,40D12B0126003F4C01A016FAA51A260F7E1A89C7A2C8E43C145BF316944311BB1D7B
68,7,125,5,1504905796,40D12B012600424C01AF028069AB9A84EE56736169E1469415500DEA583999B52C64
68,7,125,5,1504906204,40D12B012600484C01581B74A11D4BEC2361F1D07911D09D19A353FFE61FC5A7BFB0
68,7,125,5,1504906340,40D12B0126004A4C01361D582C4397FCCC4BB1603E0DC0D5285101C378A7C5E1AD27
68,7,125,5,1504906408,40D12B0126004B2C011EB991A50104FA80F19066B578C6F3F0920C1449BFBECDC15A
68,7,125,5,1504906476,40D12B0126004C4C017F4A748D7ABC0070F88CEF89C5CB7015C0634DEF9663E66BB9
68,7,125,5,1504906544,40D12B0126004D4C0147DDAD5E39C7E9C2DF74CFDEA6E1D57FFECBF6842E6D1F2144
68,7,125,5,1504906680,40D12B0126004F4C017698F0D437179A33B766FAA705043E2D3798FEF808E8FAFA30
68,7,125,5,1504906952,40D12B012600534C018F99DB38841DD85506B5E1F8F02F7B79C428867CEB48D21A28
68,7,125,5,1504907087,40D12B012600554C011EAFAF58EAB5919DFA7D48553C6B9C1C2177576C70ECDADE53
68,7,125,5,1504907155,40D12B01260056860D2A671549ABEEE4A9052CFE3C18396C594F3449B5E5B7F023CA
68,7,125,5,1504907291,40D12B012600584C01B0AA6D15B7B906EBC86AD8BB61A217BCA3D8DCDA6D05816BF8
68,7,125,5,1504907427,40D12B0126005A4C01FF09951D60138E5AC6CD0C43B562F9BA43180BD6419BA6B8A3
68,7,125,5,1504907835,40D12B012600604C011CEAAE92C5E835FCAAC3CA31DE9E396786D1EF08A8498B0C92
68,7,125,5,1504907971,40D12B012600624C01741918BEF9A3A40370522370AD056607CB205C5AA03FC62498
68,7,125,5,1504908107,40D12B012600644C018A23C44D4FDFEDB68FB546712D37B746A74EE422B335875350
68,7,125,5,1504908311,40D12B012600674C01AC881E366F48F745AC5A56DD6CC697B41F1F6014C17D7B7CDB
68,7,125,5,1504908447,40D12B012600694C01433542ED2A8D62AC4B874DADE650EF0B069C11B7B6EB3231EE
68,7,125,5,1504908583,40D12B0126006B4C0157D4034693CBBF3C7A0578AC0D1D9D191370177DCC13FB6951
68,7,125,5,1504908719,40D12B0126006D4C01E7EAD500BB8FA3A35B8BB8654F6B9C7FF6E280205B2BF5A071
68,7,125,5,1504908855,40D12B0126006F4C01ED288DB8B55F2F29A27C9651A923578873F4B7199DBC702F22
68,7,125,5,1504909195,40D12B012600744C01BBC41E24617EC50FA5D757DAC37EF2B6A8DE0FA945DD653218
68,7,125,5,1504909399,40D12B012600774C01DD3A997C5195FA8CD4F004DCC6F998109B962F595AC8801E51
68,7,125,5,1504909535,40D12B012600794C01E34597879AC36E790EB431BD498940E432C6133BFAC0FF9AE6
68,7,125,5,1504909739,40D12B0126007C4C01809C441C51A47DE3D71AAA7867239B4EECD85598B2AC809155
68,7,125,5,1504909875,40D12B0126007E4C01771A336C94E7ABFA6CC4698BF6821414B89F678F40253CDD27
68,7,125,5,1504910079,40D12B012600814C016F3E4E49C2E5DAC07D15EBB2D3D07319ECA7323E7066072346
68,7,125,5,1504910147,40D12B012600824C01705F1C4ED7F067D5743252BA8A86EEE7ADAE247DBBD35BFA32
68,7,125,5,1504910215,40D12B012600834C013DDA60C31EAACD453C073755C55881CFD2B68A36400B89E604
68,7,125,5,1504910283,40D12B012600844C019C27D3232D77C6D1C5961EC44C6F4E21E7A87130800B349122
68,7,125,5,1504910555,40D12B012600884C01CA761CC1C9859934BB972D96734ACDFC43ABEDDFCB641BA3E7
68,7,125,5,1504910623,40D12B012600894C011AF53BD7EBBD34A06ECE7C3597837B8452DFA2AA6B1C9083D5
68,7,125,5,1504910691,40D12B0126008A4C012F7B935287285739CB672BCE8768A3A274362811B96438A5E0
68,7,125,5,1504910759,40D12B0126008B4C01011C3DB0EF75701BDD289CBE44947D8DA3A05CD25C7D4A316A
68,7,125,5,1504911167,40D12B012600914C019C085584525BF30E46009AD399BCDBA02FFB304A34092C3C07
68,7,125,5,1504911371,40D12B012600944C0174221E36CEDBBBB84CA413FBEFF7204F3D7AAEEE2D15D27E39
68,7,125,5,1504911439,40D12B01260C994C01011C7339FBE5EE7B1A44040929CB6ED48D56F63D80414D91B9
68,7,125,5,1504911575,40D12B012600974C01CA9F49A45E918726C88F41AB05D13C1C1ACBB4102730291224
68,7,125,5,1504911643,40D12B012600984C019EC4BBBCAC1DA4611DF56E21B7BEC5608BBF8B7064C7CAAF14
68,7,125,5,1504911779,70D12B0126009A4C0175070A081EB49B0808F667C3B9E748EC0F7F87A4D124567477
68,7,125,5,1504911915,40D12B0126009C4C011B82E12B6C510089DD6B4D5F91568DF1C0D53E5198DF5024C3
68,7,125,5,1504912051,40D12B0126009E4C0160CF3FA417DCC697851889A2EF81B185662AE2A3779BE82AF8
68,7,125,5,1504912323,40D12B012600A24C01A63FAA90CB35168F7B86335776DDEA014A945B3F7204E3C3C5
68,7,125,5,1504912663,40D12B012600A74C01B645D19CC65372E45B702338148848894D9F6001D2401145E7
68,7,125,5,1504912867,40D12B012600AA4C017E4C628754589CF7689CC117ED698D496F6647505360325E75
68,7,125,5,1504913139,40D12B012600AE4C0101E1D30C3BFD5474D31C1AB83B73241EA589E8BB5E3112705B
68,7,125,5,1504913275,40D12B012600B04C01DCBD2BCFC5650E8D167BACB6114EE9E7E972CF68E23C7FA613
68,7,125,5,1504913343,40D12B012600B14C01A65D5908D6DDD3399AB18A7EC1FABB3CE2AAC27CE7F25DDA0F
68,7,125,5,1504913479,40D12B012600B34C012E99F2C2A6AEE87EE61420A7B96EEDED605608292B0578FA00
68,7,125,5,1504913615,40D12B012600B54C013FDFA5D308066EA049BC0BB1A2FF00CB6905DCFE521CF3DB8F
68,7,125,5,1504913887,40D12B012600B94C01D559DEF8A367BA01BE769D62367730C753E6D2079379E20622
68,7,125,5,1504914023,40D12B012600BB4C016550813C926C2955D6F4B52EC18312D00845AEFE7C5FA2AD96
68,7,125,5,1504914091,40D12B012600BC4C01D116ED915174F2E104074086BBF84F0DC52D14C66066D15A46
68,7,125,5,1504914159,40D12B012600BD4C01C99E695EB3DDF6DCD85C812C66A7763DE69B470B6DD41CCA78
68,7,125,5,1504914295,40D12B012600BF4C012B8C95106413E9A72EA4F97BB60ED3A036BE5C7DEAC7DAEFAA
68,7,125,5,1504914431,40D12B012600C14C011E154368CACC3F74F961EAB0AD2AF91FB1C6B3247FD2EB0199
68,7,125,5,1504914567,40D12B012600C34C01758D2C21B667DFBB9B5B85149950E86ACB4D1AE34C0E8F9FA5
68,7,125,5,1504914839,40D12B012600C74C01A5BEA6D38281C035EA9032B0CCBEA1F57E25EA77F30B6273C5
68,7,125,5,1504914975,40D12B012600C94C015FC0174C0EB0FF260C98AFF00133CDA1D5225304FA92179B48
68,7,125,5,1504915043,40D12B012600CA4C019EF311E2CF663BFC038478DBB4DDD4D451FD5ADA85C00864CF
68,7,125,5,1504915247,40D12B012600CD4C011995576A03D4088B1F2951CBCBF21F9BB0B5A10730678041E2
68,7,125,5,1504915655,40D12B012600D34C01A64E54D5C63FEE373F279A243E2796ED225DF5290FA99775F0
68,7,125,5,1504915859,40D12B012600D64C0107292F01876C2563A45860CCB9B792B9B8C9B90DF62F2B50C3
